region,Year,week,date,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_SW_DWN,ALLSKY_SRF_ALB,AOD_55,CDD18_3,CLOUD_AMT,ET0,EVLAND,EVPTRNS,FRSNO,GWETPROF,HDD18_3,PRECTOTCORR,PS,PW,QV2M,RH2M,RHOA,SNODP,T2M,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,TO3,VAP,VPD,WD2M,WS2M,Z0M
usa_11,2013,15,2013-04-12,292.59639285714286,126.24828571428573,24.996464285714286,0.12553571428571425,0.07478571428571425,0.06651785714285714,33.306892857142856,8.651708200094108,21.04175892857143,1.0713839285714286,0.003133928571428561,0.5347410714285714,6.143544642857143,0.17732142857142855,95.04542857142857,1.0680714285714286,0.0056627589285713825,65.10154464285714,1.1587857142857143,1.4806071428571428,11.830080357142858,3.986428571428571,7.908410714285715,16.956901785714287,7.487973214285714,302.12791071428575,1.4215805570451405,1.4206617550912028,284.50149999999996,5.443982142857143,0.19814285714285712
usa_11,2013,16,2013-04-19,282.1685,133.03946428571427,26.585392857142857,0.12953571428571425,0.0651428571428571,0.18512499999999998,23.02039285714286,8.5291921918775,19.072526785714285,0.8834017857142857,0.002124999999999993,0.5182053571428572,6.875589285714286,0.0935803571428571,95.445125,0.8895714285714286,0.005084071428571381,61.04141964285715,1.1651696428571428,1.3901964285714286,11.383973214285714,2.0520625000000003,6.718080357142857,16.567964285714286,6.650116071428572,319.15223214285714,1.4002518558620527,1.3994268024047594,275.2829642857143,4.683633928571429,0.19850892857142857
usa_11,2013,17,2013-04-26,310.35646428571425,123.01242857142856,24.302,0.12524999999999994,0.11485714285714281,0.6945982142857143,35.97942857142857,8.457467294088879,16.65111607142857,0.7187142857142856,0.0,0.5012321428571428,3.9089821428571425,0.016464285714285685,95.2926875,0.9748571428571429,0.006026214285714241,61.39885714285714,1.1500357142857143,0.0,14.731428571428571,4.660580357142857,9.696008928571429,20.529366071428573,9.641330357142857,311.3237767857143,1.7212847409613712,1.7203072567609645,233.98823214285713,2.8164910714285716,0.1989732142857143
usa_11,2013,18,2013-05-03,306.46378571428573,131.46824999999998,26.034714285714283,0.12753571428571425,0.11949999999999997,1.1682857142857144,31.72657142857143,9.4172059619948,16.418928571428573,0.5360982142857142,0.0,0.48532142857142857,3.428267857142857,0.09002678571428567,94.918125,0.9797142857142858,0.0058988214285713835,56.62817857142856,1.141017857142857,0.024812499999999994,15.7864375,3.742125,9.764178571428571,21.252651785714285,10.826598214285713,327.92566071428575,1.8539086728536336,1.8529519669676469,226.80813392857144,3.5926607142857145,0.199375
usa_11,2013,19,2013-05-10,337.1747857142857,111.14457142857142,21.30185714285714,0.12128571428571425,0.20914285714285713,0.9289821428571429,59.88910714285714,8.132638956454285,13.527080357142856,0.2460267857142857,0.0006874999999999938,0.47913392857142856,3.9498839285714284,0.6524017857142856,95.39852678571428,1.6622142857142859,0.007147339285714245,69.34188392857143,1.1503214285714285,0.9014642857142856,15.135258928571428,7.892714285714286,11.514160714285714,19.700901785714287,10.857669642857143,345.29427678571426,1.7873594364702008,1.7862006378027941,241.66486607142855,2.9238660714285714,0.19988392857142856
usa_11,2013,20,2013-05-17,307.82142857142856,139.7947142857143,27.323357142857144,0.1261785714285714,0.1116071428571428,0.9931696428571429,31.439,10.067680157970518,10.110142857142858,0.1824642857142857,0.0,0.46916071428571426,3.299875,0.06990178571428568,95.32558035714285,1.3202500000000001,0.006567624999999954,63.015178571428564,1.1479732142857144,0.0,15.719901785714285,6.291616071428572,11.005723214285714,20.934785714285717,11.0514375,326.96995535714285,1.8410069723887772,1.8399419371922416,284.59373214285716,4.465821428571429,0.19995535714285714
usa_11,2013,21,2013-05-24,296.3573928571428,148.30189285714286,29.239392857142853,0.12660714285714283,0.06871428571428566,0.4149196428571428,31.726392857142855,9.979792739228795,8.112053571428572,0.11182142857142856,0.0,0.4616607142857143,4.406232142857143,0.10433928571428568,95.14867857142858,1.0692142857142857,0.005395401785714241,56.683142857142855,1.152794642857143,0.0,14.183723214285715,2.807625,8.495732142857143,19.6215,8.995455357142857,335.9831607142857,1.6566105071203405,1.6557351407564653,278.5236339285714,4.825678571428571,0.19994642857142858
usa_11,2013,22,2013-05-31,317.5753571428571,142.60292857142858,27.592035714285714,0.1256785714285714,0.09435714285714282,1.5434375,34.914928571428575,10.44377554347839,7.8791875000000005,0.08385714285714284,0.0,0.4564107142857143,2.828482142857143,0.25885714285714284,94.99888392857142,1.5697857142857141,0.006496964285714236,60.133580357142854,1.1393660714285714,0.0,16.879169642857143,5.830589285714286,11.354928571428571,22.453714285714288,11.576419642857143,317.35607142857145,1.9983000303429133,1.9972465253601925,278.5205803571429,4.601321428571429,0.1999107142857143
usa_11,2013,23,2013-06-07,341.99114285714285,127.02357142857143,24.425464285714288,0.11953571428571423,0.13299999999999995,3.4044732142857144,44.239,9.902529276988306,7.341500000000001,0.07533928571428569,0.0,0.4514464285714285,1.9973214285714285,0.7019642857142856,94.86163392857142,1.5043214285714286,0.007137624999999956,58.53903571428572,1.1288839285714285,0.0,19.484946428571426,7.496044642857143,13.490357142857144,25.517964285714285,13.897017857142856,314.3218660714286,2.3945517163947523,2.3933946343729384,230.1457142857143,2.8416071428571428,0.19979464285714285
usa_11,2013,24,2013-06-14,316.99089285714285,142.91739285714286,27.872678571428573,0.1256785714285714,0.07953571428571424,1.7988125,35.51757142857143,10.623353279531162,4.912473214285714,0.05199999999999999,0.0,0.4484464285714286,2.4270625,0.06120535714285711,95.13838392857143,1.2168571428571429,0.0062454017857142404,56.197964285714285,1.1394017857142857,0.0,17.56944642857143,4.962053571428571,11.265544642857142,23.095330357142856,12.248999999999999,319.5230089285714,2.0774594445655072,2.0764466726619526,274.45524107142853,4.320071428571429,0.19977678571428573
usa_11,2013,25,2013-06-21,310.1477142857143,150.95471428571426,29.34967857142857,0.12460714285714283,0.06214285714285709,1.2994642857142857,23.98517857142857,10.893072073683912,3.3932410714285717,0.0315267857142857,0.0,0.4444285714285714,2.4970357142857145,0.07841964285714283,95.10483035714286,1.3985714285714286,0.006344044642857099,58.00899107142857,1.140455357142857,0.0,17.02407142857143,5.082821428571428,11.053669642857143,22.494,11.709919642857143,322.1829375,1.9927902181187658,1.9917616237554419,282.3971785714286,4.470598214285714,0.19989285714285715
usa_11,2013,26,2013-06-28,350.5539642857143,140.81885714285713,26.584214285714285,0.12303571428571425,0.11957142857142852,4.3359375,34.58014285714286,10.870279581406363,5.4498125,0.04211607142857142,0.0,0.4446428571428571,1.2280892857142858,0.4123839285714285,95.09523214285714,2.382892857142857,0.008767919642857098,62.97985714285714,1.1215892857142857,0.0,21.360080357142856,10.813089285714286,16.086482142857143,26.638455357142856,16.1775625,296.6505357142857,2.7124400420849613,2.711019994220539,260.0764642857143,3.1368303571428573,0.20004464285714288
usa_11,2014,5,2014-01-31,301.4331071428571,52.505250000000004,10.340357142857142,0.1248928571428571,0.08221428571428568,0.00010714285714285626,67.02792857142857,5.149220769467258,3.304982142857143,0.0030624999999999875,0.03205357142857142,0.44553571428571426,8.6640625,1.7009910714285712,95.27246428571428,1.4492857142857143,0.005809928571428526,73.27685714285715,1.1693303571428573,2.1619196428571428,9.212160714285714,3.865133928571429,6.538607142857143,13.054633928571429,6.2158839285714285,305.9312142857143,1.2219927106679591,1.2210503657172898,260.66191964285713,3.234973214285714,0.18921428571428572
usa_11,2014,6,2014-02-07,304.5183214285714,50.94014285714286,9.866107142857143,0.1279285714285714,0.09921428571428567,0.0,72.81917857142858,4.989862766836099,5.724482142857143,0.008741071428571398,0.049642857142857134,0.4683839285714286,9.862107142857143,4.803571428571429,95.30940178571429,1.54125,0.00600289285714281,81.4855,1.1751964285714285,3.9928125000000003,8.032892857142858,4.690955357142857,6.361803571428572,11.263419642857142,5.6135,310.51801785714287,1.129402659680009,1.1284290284342264,240.16599107142855,3.402107142857143,0.19020535714285713
usa_11,2014,7,2014-02-14,302.9634285714286,65.37057142857142,12.858214285714286,0.12499999999999996,0.07053571428571423,0.029366071428571422,65.94996428571429,5.67249609805112,8.457625,0.22533035714285715,0.01912499999999999,0.5005982142857143,5.968294642857143,0.5663214285714286,95.56463392857142,1.21425,0.006313071428571383,71.67836607142857,1.1613214285714286,2.25775,11.627044642857143,5.296607142857143,8.461571428571428,16.36101785714286,8.361473214285715,299.0450714285714,1.3976707241619262,1.3966470168788885,253.92731250000003,2.7727589285714282,0.19079464285714284
usa_11,2014,8,2014-02-21,282.67060714285714,79.71553571428572,15.906821428571428,0.13157142857142853,0.06878571428571426,0.0021071428571428556,38.92328571428571,6.367299853663427,8.309526785714286,0.29325892857142855,0.0006874999999999956,0.49540178571428567,6.827473214285715,0.10197321428571426,95.36570535714286,0.9997142857142858,0.0054134732142856684,64.049375,1.1633482142857143,0.7660982142857143,10.856196428571428,2.973544642857143,6.914955357142857,15.796526785714287,7.1542232142857145,324.1748214285714,1.3269578113574894,1.32607950683276,256.1527410714286,3.426633928571429,0.19189285714285714
usa_11,2014,9,2014-02-28,313.97171428571426,62.27582142857143,11.971892857142858,0.12278571428571425,0.09835714285714282,0.0013303571428571414,69.9542857142857,5.9857276693940324,12.988803571428571,0.282375,0.034348214285714274,0.5263125,7.055258928571429,7.835026785714286,94.58659821428571,1.5427857142857142,0.006659919642857099,77.71415178571428,1.1539107142857143,2.5563035714285713,10.834633928571428,6.224142857142857,8.529598214285715,14.425991071428573,8.06782142857143,326.5469642857143,1.3351204163746233,1.3340405518168654,185.09986607142858,3.6950982142857143,0.19328571428571428
usa_11,2014,10,2014-03-07,310.29425000000003,76.33707142857142,14.809178571428571,0.12149999999999997,0.11578571428571423,0.016374999999999994,74.05667857142858,6.019698162722198,16.427178571428573,0.8996339285714285,0.02099999999999999,0.5787589285714285,6.0361875,1.3664285714285715,95.50894642857142,1.5925,0.006804678571428527,74.85467857142858,1.1600625,2.3025357142857144,11.8978125,6.579669642857143,9.238660714285714,16.1285625,8.4324375,293.1601875,1.4268495349408021,1.425746380101019,226.536375,2.6644375,0.19440178571428574
usa_11,2014,11,2014-03-14,284.9368214285714,99.89435714285715,20.028964285714288,0.12949999999999998,0.06749999999999995,0.04875892857142856,30.649928571428568,7.476732921379581,22.700232142857143,1.3717232142857143,0.0006964285714285681,0.5641785714285714,5.5095624999999995,0.1676785714285714,95.61749999999999,0.8099999999999999,0.005766678571428525,62.24901785714286,1.1596607142857143,0.29842857142857143,12.33842857142857,3.796919642857143,8.067758928571429,17.510410714285715,8.169223214285713,304.03498214285713,1.4704723681385177,1.469537002475613,224.61658035714285,3.489946428571429,0.1953214285714286
usa_11,2014,12,2014-03-21,291.2762142857143,103.89892857142857,20.78292857142857,0.12853571428571425,0.06835714285714281,0.003919642857142851,42.57057142857143,7.370774751191533,17.842401785714284,0.9404821428571429,0.0,0.5442410714285714,6.206955357142857,0.05908035714285712,95.27990178571429,0.8108571428571428,0.005556785714285666,63.09874107142857,1.1606160714285714,0.0,11.659008928571428,3.4986160714285717,7.5788125,16.649026785714288,7.545392857142858,346.06453571428574,1.3974746155584925,1.3965730430895809,257.9554107142857,3.5880535714285715,0.19596428571428573
usa_11,2014,13,2014-03-28,302.00667857142855,95.24460714285715,18.697499999999998,0.12332142857142854,0.15949999999999998,0.008883928571428567,59.33132142857143,6.953385788541587,16.361821428571428,0.48656249999999995,0.010464285714285705,0.5383571428571429,6.688883928571428,2.1080089285714285,95.22451785714286,1.2405357142857143,0.006276544642857098,72.37361607142857,1.1612678571428572,2.15525,11.320803571428572,5.4384999999999994,8.379776785714286,15.439089285714285,7.801035714285715,327.0352053571429,1.3766418926397628,1.3756239614522094,254.20979464285716,3.300651785714286,0.1966875
usa_11,2014,14,2014-04-04,296.57314285714284,101.95064285714285,20.054321428571427,0.11971428571428569,0.14135714285714282,0.0,53.64667857142857,6.972769565412709,18.79476785714286,0.7469375,0.03078571428571427,0.5589375,8.357232142857143,2.6105357142857146,95.1894375,1.126,0.005684991071428525,72.14916964285715,1.1685625,3.4419642857142856,9.683089285714285,4.140892857142857,6.911830357142857,13.736508928571428,6.1502767857142855,358.35963392857144,1.2444444558866852,1.2435220789678045,258.4973035714286,3.6969464285714286,0.19737500000000002
usa_11,2014,15,2014-04-11,318.8842142857143,106.26632142857143,20.9025,0.11946428571428566,0.10742857142857139,0.46851785714285715,58.64210714285714,7.864295470914465,22.027098214285715,1.2930982142857144,0.0001874999999999975,0.5452678571428572,3.549133928571428,0.03628571428571427,95.23183928571429,0.9431071428571428,0.006587241071428529,64.53732142857143,1.1469464285714284,0.20157142857142857,14.817642857142857,6.058392857142858,10.437964285714285,20.095366071428572,10.345678571428572,312.00880357142853,1.7152655724908055,1.7141974811178742,252.20974107142857,2.779267857142857,0.19802678571428572
usa_11,2014,16,2014-04-18,308.19082142857144,120.41589285714285,23.740321428571427,0.12067857142857139,0.12771428571428564,0.3410357142857143,44.596428571428575,8.787489334361688,19.659285714285712,0.9420178571428572,0.0,0.5261339285714286,3.7649017857142857,0.03166071428571426,95.1495,1.1776428571428572,0.006594089285714237,65.36600892857143,1.1488749999999999,0.0,14.550892857142859,6.331071428571429,10.441098214285713,19.77083035714286,9.981142857142858,331.55658928571427,1.6829979140102662,1.6819285663168686,267.4373125,3.996875,0.1984375
usa_11,2014,17,2014-04-25,303.4013214285714,117.35632142857143,22.943357142857145,0.12099999999999995,0.15742857142857142,0.09948214285714285,54.348285714285716,8.186541950125873,15.676017857142858,0.4133571428571428,0.012062499999999986,0.5150892857142857,6.209741071428572,1.5043392857142857,95.13041964285715,1.3450714285714285,0.005945330357142812,67.32374107142857,1.1596875,1.883544642857143,11.986026785714285,4.716839285714285,8.351366071428572,16.42325892857143,7.953794642857143,340.3151517857143,1.4367496663788417,1.4357852233166044,280.4335535714286,4.224205357142857,0.19889285714285715
usa_11,2014,18,2014-05-02,300.3682142857143,139.38592857142856,27.656678571428568,0.1259285714285714,0.09435714285714282,0.9924821428571429,35.30617857142857,9.736221366016075,22.536419642857144,0.8334464285714285,0.0006160714285714231,0.5066785714285714,2.880232142857143,0.06876785714285713,95.45888392857142,1.020857142857143,0.006138374999999957,56.584276785714295,1.1437767857142858,0.4415625,16.173830357142855,4.617473214285715,10.395758928571428,21.882241071428574,10.942848214285714,319.07879464285713,1.888785230290107,1.8877898544199596,237.8694910714286,3.2220803571428567,0.1993035714285714
usa_11,2014,19,2014-05-09,304.53382142857146,130.12442857142858,25.473035714285714,0.12399999999999996,0.12999999999999995,0.04718749999999999,46.14242857142857,9.068103504066585,13.423035714285714,0.3620267857142857,0.0011428571428571343,0.49275892857142856,5.258839285714286,0.2529732142857143,95.20166964285714,1.2870357142857143,0.006196678571428526,66.14478571428572,1.1574017857142858,1.0289821428571428,12.913669642857144,5.305330357142857,9.1091875,17.462830357142856,8.711910714285715,347.70758928571433,1.5184685938557188,1.5174635377056007,286.97205357142855,4.740491071428571,0.199875
usa_11,2014,20,2014-05-16,306.74935714285715,146.79292857142858,29.024821428571432,0.1276428571428571,0.07967857142857138,1.8655446428571427,31.295357142857142,10.550655813305948,16.70675,0.3907767857142857,0.0,0.47858928571428566,2.1344107142857145,0.025473214285714262,95.41806249999999,1.0347857142857142,0.006052723214285668,52.72307142857143,1.1379196428571428,0.0,17.859723214285715,4.127133928571428,10.993223214285715,23.469428571428573,12.5916875,321.1339821428572,2.116896544460267,2.115915158405072,252.85033928571428,3.453839285714286,0.19988392857142856
usa_11,2014,21,2014-05-23,329.86057142857146,125.0775357142857,24.017321428571428,0.12378571428571425,0.15478571428571425,0.8091964285714285,50.71160714285715,9.241726305285248,10.458473214285714,0.18359821428571427,0.0009285714285714244,0.47006249999999994,3.3933392857142857,0.42111607142857144,95.13375892857144,1.6203928571428574,0.00727670535714281,67.41066964285714,1.1460535714285713,0.8370535714285715,15.558705357142859,7.893008928571429,11.725892857142856,20.389544642857143,11.043044642857144,343.67300892857145,1.8208492527662152,1.819669697188369,271.8412946428572,3.903044642857143,0.19993750000000002
usa_11,2014,22,2014-05-30,310.79114285714286,146.25150000000002,28.833357142857142,0.1267142857142857,0.07374999999999997,1.7006875000000001,31.080107142857145,10.842726797195564,9.90986607142857,0.14473214285714284,0.0,0.4607142857142857,2.2688571428571427,0.014357142857142837,95.09422321428572,0.9261785714285715,0.0058257946428571,52.70967857142857,1.1379017857142857,0.0,17.563669642857143,3.5930625,10.578508928571427,23.426526785714284,12.037651785714285,315.2129464285714,2.069163718047167,2.0682189185194106,278.65457142857144,4.391116071428572,0.199875
usa_11,2014,23,2014-06-06,329.1752857142857,135.68185714285715,26.49125,0.12392857142857142,0.0863571428571428,2.4701250000000003,38.72167857142857,10.415635975106053,7.50761607142857,0.07810714285714285,0.0,0.4531875,2.0459375,0.03196428571428568,94.81324107142856,1.0235357142857144,0.006428491071428526,55.60060714285714,1.1305803571428572,0.0,18.650669642857146,5.392151785714286,12.021580357142856,24.60294642857143,12.84580357142857,319.5475,2.2397008226631416,2.2386585139391366,259.65871428571427,3.479571428571428,0.19982142857142857
usa_11,2014,24,2014-06-13,322.9451071428572,141.04753571428571,27.483428571428572,0.12553571428571425,0.08907142857142852,2.5111964285714286,35.58746428571429,10.808921395325303,5.0012678571428575,0.040491071428571404,0.0,0.44747321428571424,1.957125,0.02679464285714282,94.84730357142857,1.1714285714285713,0.006747883928571384,56.69284821428571,1.1317767857142855,0.0,18.658883928571427,6.29525,12.476776785714286,24.256,13.451044642857145,313.441375,2.2451682088479528,2.2440742289166025,266.95723214285715,4.011455357142857,0.19975
usa_11,2014,25,2014-06-20,309.93514285714286,152.30875,29.794892857142855,0.1294285714285714,0.0701428571428571,1.9306160714285714,30.190571428571428,11.033111628298037,3.9737678571428576,0.02409821428571427,0.0,0.4444464285714286,2.326035714285714,0.034508928571428545,95.06991071428571,1.1422142857142856,0.005920883928571384,53.578535714285714,1.1376071428571428,0.0,17.782910714285713,3.935053571428571,10.859,23.447107142857142,12.361821428571428,318.87023214285716,2.113794024020069,2.112833840321175,275.41541964285716,4.350401785714285,0.19991071428571427
usa_11,2014,26,2014-06-27,330.229,149.37714285714284,28.622571428571426,0.12721428571428567,0.06857142857142853,2.7781517857142854,31.111,11.390742146525735,3.180830357142857,0.0144017857142857,0.0,0.4422946428571429,1.481107142857143,0.06064285714285711,95.06948214285714,1.8158571428571428,0.007533133928571384,60.03239285714286,1.1305357142857142,0.0,19.435008928571428,8.088526785714285,13.761473214285715,25.011625000000002,14.182232142857142,305.2039107142857,2.3396346059047834,2.338413875922805,282.90128571428573,4.0749375,0.19999107142857142
usa_11,2015,5,2015-01-30,309.35325,54.19164285714286,10.686178571428572,0.12067857142857139,0.10257142857142854,0.0006160714285714262,62.99435714285714,5.106469348149945,11.715223214285714,0.6446071428571428,0.0008124999999999931,0.6050803571428571,6.237080357142857,0.4005446428571428,95.43805357142857,1.3040357142857144,0.006923214285714243,76.16849107142858,1.1592142857142858,1.7173303571428573,11.529053571428571,6.926455357142858,9.227705357142856,15.38149107142857,8.747964285714286,302.7080625,1.4001966551946257,1.3990743127246852,204.84525,2.576035714285714,0.1890625
usa_11,2015,6,2015-02-06,324.24339285714285,49.90217857142857,9.692392857142858,0.11682142857142855,0.08899999999999994,0.00876785714285714,72.58860714285714,5.899288527085699,13.86586607142857,0.5484732142857143,0.004919642857142846,0.6032678571428571,4.645714285714286,4.589830357142857,95.29599107142857,1.6061785714285715,0.007448062499999951,74.75577678571429,1.1510357142857142,1.1231875,13.044455357142857,7.593785714285714,10.319241071428571,17.360642857142857,9.967517857142857,283.5179375,1.5298287237245805,1.5286219008559694,197.28309821428573,3.5770357142857145,0.19005357142857143
usa_11,2015,7,2015-02-13,291.88942857142854,77.16360714285715,15.434785714285715,0.13074999999999998,0.04885714285714282,0.05465178571428571,35.77032142857143,6.29863741567338,19.170080357142858,1.1686339285714287,0.0023928571428571345,0.6236696428571429,4.549285714285714,0.1858660714285714,95.56341071428571,1.0038214285714286,0.006622098214285668,67.02299107142856,1.1537678571428571,1.3496160714285714,13.238214285714287,6.121116071428572,9.679589285714286,18.131901785714284,9.479830357142857,280.0725982142857,1.5514864477246881,1.5504127875303877,208.7015267857143,2.5175982142857145,0.19069642857142857
usa_11,2015,8,2015-02-20,314.61435714285716,66.48035714285714,13.141964285714286,0.1216428571428571,0.07399999999999994,0.008205357142857136,54.675464285714284,5.741618427488804,16.084455357142858,0.9350357142857142,0.0006607142857142787,0.6076785714285714,5.652267857142857,0.5438035714285714,95.25325892857143,0.9926071428571428,0.006612303571428529,71.6195,1.1574285714285715,0.7060178571428571,12.036294642857143,6.093053571428571,9.064660714285713,16.573544642857144,8.736705357142856,308.70943750000004,1.433444277106315,1.432372149217237,238.85783035714286,2.6786607142857144,0.1917142857142857
usa_11,2015,9,2015-02-27,287.88678571428574,82.41235714285715,16.418857142857142,0.13024999999999995,0.0539285714285714,0.0,40.24839285714286,6.490146483923117,17.449776785714285,0.8984375,0.007580357142857127,0.5987321428571428,7.972357142857144,0.5785714285714285,95.17134821428571,1.0495714285714286,0.005717687499999953,69.33234821428572,1.1659642857142856,3.2815178571428567,9.9016875,3.8791874999999996,6.890571428571429,13.859571428571428,6.794508928571429,336.3645714285714,1.271037720519478,1.2701101678685398,243.8413482142857,3.690616071428571,0.19304464285714285
usa_11,2015,10,2015-03-06,282.06471428571433,90.84700000000001,18.36575,0.13053571428571425,0.0751428571428571,0.007526785714285711,26.869,6.553165705810395,19.893473214285713,1.2695535714285715,0.006999999999999987,0.5904553571428571,6.771669642857143,0.3223928571428571,95.46104464285715,0.7424999999999999,0.005543160714285668,63.532044642857144,1.1630982142857142,2.890098214285714,11.104544642857142,3.1802232142857143,7.142357142857142,15.830116071428572,7.242723214285713,329.82522321428576,1.3666287883823154,1.3657295460123373,217.76842857142856,2.739464285714286,0.19424107142857144
