region,Year,week,date,bloom_stage,T2M,T2M_pred,T2M_final,T2M_MAX,T2M_MAX_pred,T2M_MAX_final,T2M_MIN,T2M_MIN_pred,T2M_MIN_final,PRECTOTCORR,PRECTOTCORR_pred,PRECTOTCORR_final,RH2M,RH2M_pred,RH2M_final,VPD,VPD_pred,VPD_final,ET0,ET0_pred,ET0_final,QV2M,QV2M_pred,QV2M_final,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN_pred,ALLSKY_SFC_SW_DWN_final,PS,PS_pred,PS_final
usa_11,2014,26,2014-06-27,NoBloom,19.435008928571428,,19.435008928571428,25.011625,,25.011625,14.182232142857142,,14.182232142857142,0.0606428571428571,,0.0606428571428571,60.03239285714286,,60.03239285714286,2.338413875922805,,2.338413875922805,11.390742146525737,,11.390742146525737,0.0075331339285713,,0.0075331339285713,28.622571428571423,,28.622571428571423,95.06948214285714,,95.06948214285714
usa_11,2015,5,2015-01-30,NoBloom,11.529053571428571,,11.529053571428571,15.38149107142857,,15.38149107142857,8.747964285714286,,8.747964285714286,0.4005446428571428,,0.4005446428571428,76.16849107142858,,76.16849107142858,1.3990743127246852,,1.3990743127246852,5.106469348149945,,5.106469348149945,0.0069232142857142,,0.0069232142857142,10.686178571428572,,10.686178571428572,95.43805357142855,,95.43805357142855
usa_11,2015,6,2015-02-06,NoBloom,13.044455357142857,,13.044455357142857,17.360642857142857,,17.360642857142857,9.967517857142855,,9.967517857142855,4.589830357142857,,4.589830357142857,74.75577678571429,,74.75577678571429,1.5286219008559694,,1.5286219008559694,5.899288527085699,,5.899288527085699,0.0074480624999999,,0.0074480624999999,9.692392857142858,,9.692392857142858,95.29599107142856,,95.29599107142856
usa_11,2015,7,2015-02-13,NoBloom,13.238214285714289,,13.238214285714289,18.131901785714284,,18.131901785714284,9.479830357142855,,9.479830357142855,0.1858660714285714,,0.1858660714285714,67.02299107142856,,67.02299107142856,1.5504127875303877,,1.5504127875303877,6.29863741567338,,6.29863741567338,0.0066220982142856,,0.0066220982142856,15.434785714285717,,15.434785714285717,95.56341071428572,,95.56341071428572
usa_11,2015,8,2015-02-20,NoBloom,12.036294642857143,,12.036294642857143,16.573544642857144,,16.573544642857144,8.736705357142856,,8.736705357142856,0.5438035714285714,,0.5438035714285714,71.6195,,71.6195,1.432372149217237,,1.432372149217237,5.741618427488804,,5.741618427488804,0.0066123035714285,,0.0066123035714285,13.141964285714286,,13.141964285714286,95.25325892857144,,95.25325892857144
usa_11,2015,9,2015-02-27,NoBloom,9.9016875,,9.9016875,13.859571428571428,,13.859571428571428,6.794508928571429,,6.794508928571429,0.5785714285714285,,0.5785714285714285,69.33234821428572,,69.33234821428572,1.2701101678685398,,1.2701101678685398,6.490146483923117,,6.490146483923117,0.0057176874999999,,0.0057176874999999,16.418857142857142,,16.418857142857142,95.17134821428571,,95.17134821428571
usa_11,2015,10,2015-03-06,SoB,11.104544642857142,,11.104544642857142,15.830116071428572,,15.830116071428572,7.242723214285713,,7.242723214285713,0.3223928571428571,,0.3223928571428571,63.53204464285714,,63.53204464285714,1.365729546012337,,1.365729546012337,6.553165705810395,,6.553165705810395,0.0055431607142856,,0.0055431607142856,18.36575,,18.36575,95.46104464285716,,95.46104464285716
usa_11,2015,11,2015-03-13,SoB,14.250196428571428,,14.250196428571428,18.93870535714285,,18.93870535714285,10.339392857142858,,10.339392857142858,0.4194017857142856,,0.4194017857142856,67.23914285714287,,67.23914285714287,1.657231641773053,,1.657231641773053,6.445670331003209,,6.445670331003209,0.0069170624999999,,0.0069170624999999,15.965392857142856,,15.965392857142856,95.4679375,,95.4679375
usa_11,2015,12,2015-03-20,SoB,14.006482142857145,,14.006482142857145,18.35620535714286,,18.35620535714286,10.487035714285714,,10.487035714285714,0.4453482142857142,,0.4453482142857142,69.194875,,69.194875,1.6191808782790311,,1.6191808782790311,7.324791411406581,,7.324791411406581,0.0070445535714285,,0.0070445535714285,18.497071428571427,,18.497071428571427,95.43298214285714,,95.43298214285714
usa_11,2015,13,2015-03-27,MoB,14.632491071428571,,14.632491071428571,19.726491071428573,,19.726491071428573,10.237651785714286,,10.237651785714286,0.0976874999999999,,0.0976874999999999,66.24630357142857,,66.24630357142857,1.699236882089893,,1.699236882089893,8.333199414466367,,8.333199414466367,0.0068115714285713,,0.0068115714285713,21.620678571428574,,21.620678571428574,95.69273214285714,,95.69273214285714
usa_11,2015,14,2015-04-03,NoBloom,12.462651785714286,,12.462651785714286,17.608107142857143,,17.608107142857143,8.080696428571429,,8.080696428571429,0.0942857142857142,,0.0942857142857142,59.56783035714286,,59.56783035714286,1.4809783611059195,,1.4809783611059195,8.589159766555406,,8.589159766555406,0.005414357142857,,0.005414357142857,24.11067857142857,,24.11067857142857,95.3641875,,95.3641875
usa_11,2015,15,2015-04-10,MoB,11.429660714285712,,11.429660714285712,16.051883928571428,,16.051883928571428,7.340544642857142,,7.340544642857142,1.4201875,,1.4201875,64.19336607142857,,64.19336607142857,1.3861525714564382,,1.3861525714564382,7.663866054168534,,7.663866054168534,0.0055596607142856,,0.0055596607142856,23.390214285714286,,23.390214285714286,95.13411607142856,,95.13411607142856
usa_11,2015,16,2015-04-17,MoB,13.573357142857144,,13.573357142857144,19.10459821428572,,19.10459821428572,8.6895625,,8.6895625,0.0296607142857142,,0.0296607142857142,56.948866071428576,,56.948866071428576,1.592768983879023,,1.592768983879023,8.70194025351487,,8.70194025351487,0.0054913749999999,,0.0054913749999999,25.013964285714287,,25.013964285714287,95.37850892857143,,95.37850892857143
usa_11,2015,17,2015-04-24,PoB,12.998589285714283,,12.998589285714283,17.3441875,,17.3441875,9.379883928571427,,9.379883928571427,1.0657946428571428,,1.0657946428571428,70.20682142857143,,70.20682142857143,1.5218182919718477,,1.5218182919718477,7.923367797580944,,7.923367797580944,0.0066569821428571,,0.0066569821428571,20.39917857142857,,20.39917857142857,94.94702678571429,,94.94702678571429
usa_11,2015,18,2015-05-01,LPoB,16.302687499999998,,16.302687499999998,21.70822321428572,,21.70822321428572,11.367339285714284,,11.367339285714284,0.0236517857142856,,0.0236517857142856,59.09780357142857,,59.09780357142857,1.8993780730413747,,1.8993780730413747,9.26802508051252,,9.26802508051252,0.0064150267857142,,0.0064150267857142,25.07828571428572,,25.07828571428572,95.0141875,,95.0141875
usa_11,2015,19,2015-05-08,LPoB,12.9950625,,12.9950625,17.643696428571428,,17.643696428571428,8.941285714285716,,8.941285714285716,0.6891071428571428,,0.6891071428571428,67.87041071428573,,67.87041071428573,1.5243351903011662,,1.5243351903011662,8.36376320309115,,8.36376320309115,0.006306732142857,,0.006306732142857,22.509535714285715,,22.509535714285715,94.97564285714286,,94.97564285714286
usa_11,2015,20,2015-05-15,EoB,12.391767857142856,,12.391767857142856,16.376955357142855,,16.376955357142855,8.858223214285713,,8.858223214285713,0.8135267857142857,,0.8135267857142857,68.6359375,,68.6359375,1.4652886862808128,,1.4652886862808128,8.12359979607693,,8.12359979607693,0.0062215089285713,,0.0062215089285713,23.822964285714285,,23.822964285714285,94.948375,,94.948375
usa_11,2015,21,2015-05-22,EoB,13.441116071428572,,13.441116071428572,17.5109375,,17.5109375,9.834151785714289,,9.834151785714289,0.8282321428571429,,0.8282321428571429,73.2061875,,73.2061875,1.5634155828930234,,1.5634155828930234,8.034411550421392,,8.034411550421392,0.0071393303571428,,0.0071393303571428,21.16675,,21.16675,95.19985714285714,,95.19985714285714
usa_11,2015,22,2015-05-29,NoBloom,16.866633928571428,,16.866633928571428,22.2836875,,22.2836875,11.885892857142858,,11.885892857142858,0.1313035714285713,,0.1313035714285713,63.32788392857143,,63.32788392857143,1.9800798122310408,,1.9800798122310408,9.1091365246518,,9.1091365246518,0.0070040982142856,,0.0070040982142856,22.756535714285715,,22.756535714285715,95.13467857142857,,95.13467857142857
usa_11,2015,23,2015-06-05,NoBloom,16.821080357142858,,16.821080357142858,21.870294642857143,,21.870294642857143,12.002151785714286,,12.002151785714286,0.2902232142857143,,0.2902232142857143,66.09861607142857,,66.09861607142857,1.9596369616144824,,1.9596369616144824,9.45016315456068,,9.45016315456068,0.0075329553571428,,0.0075329553571428,24.49228571428572,,24.49228571428572,94.9623392857143,,94.9623392857143
usa_11,2015,24,2015-06-12,NoBloom,19.982017857142857,,19.982017857142857,24.9568125,,24.9568125,15.200419642857142,,15.200419642857142,0.5067410714285714,,0.5067410714285714,63.55815178571429,,63.55815178571429,2.440682240579761,,2.440682240579761,9.463977590484408,,9.463977590484408,0.0085402410714285,,0.0085402410714285,22.79442857142857,,22.79442857142857,94.8102767857143,,94.8102767857143
usa_11,2015,25,2015-06-19,NoBloom,19.92174107142857,,19.92174107142857,25.958410714285712,,25.958410714285712,14.259017857142856,,14.259017857142856,0.0293571428571428,,0.0293571428571428,51.58143750000001,,51.58143750000001,2.4430005646820425,,2.4430005646820425,11.686278609098876,,11.686278609098876,0.0061249196428571,,0.0061249196428571,29.78953571428572,,29.78953571428572,95.10000892857144,,95.10000892857144
usa_11,2015,26,2015-06-26,NoBloom,20.95692857142857,,20.95692857142857,26.480544642857144,,26.480544642857144,15.798044642857144,,15.798044642857144,0.0222321428571428,,0.0222321428571428,55.8443125,,55.8443125,2.604016758824596,,2.604016758824596,10.95663945549096,,10.95663945549096,0.0073793839285713,,0.0073793839285713,27.15778571428572,,27.15778571428572,95.19992857142856,,95.19992857142856
usa_11,2016,5,2016-02-05,NoBloom,7.649866071428572,,7.649866071428572,11.929508928571428,,11.929508928571428,4.177714285714286,,4.177714285714286,0.1866696428571428,,0.1866696428571428,72.94173214285715,,72.94173214285715,1.1269168437705992,,1.1269168437705992,5.077667392328142,,5.077667392328142,0.0052637142857142,,0.0052637142857142,13.17057142857143,,13.17057142857143,96.04580357142858,,96.04580357142858
usa_11,2016,6,2016-02-12,NoBloom,12.889401785714288,,12.889401785714288,17.633919642857144,,17.633919642857144,9.446401785714286,,9.446401785714286,0.0609017857142856,,0.0609017857142856,69.08311607142858,,69.08311607142858,1.5171939308301214,,1.5171939308301214,6.044303113270308,,6.044303113270308,0.006717794642857,,0.006717794642857,14.12067857142857,,14.12067857142857,95.84191071428572,,95.84191071428572
usa_11,2016,7,2016-02-19,NoBloom,11.535767857142858,,11.535767857142858,15.849982142857144,,15.849982142857144,8.162330357142856,,8.162330357142856,1.696892857142857,,1.696892857142857,72.65364285714286,,72.65364285714286,1.4033259659411244,,1.4033259659411244,6.341801787765713,,6.341801787765713,0.0065483303571428,,0.0065483303571428,14.926750000000002,,14.926750000000002,95.24392857142855,,95.24392857142855
usa_11,2016,8,2016-02-26,NoBloom,12.399535714285715,,12.399535714285715,17.030517857142858,,17.030517857142858,8.803892857142857,,8.803892857142857,0.0316249999999999,,0.0316249999999999,69.76455357142858,,69.76455357142858,1.4675028071455254,,1.4675028071455254,6.228071833397982,,6.228071833397982,0.0065702142857142,,0.0065702142857142,16.383607142857144,,16.383607142857144,95.59023214285716,,95.59023214285716
usa_11,2016,9,2016-03-04,SoB,12.708714285714285,,12.708714285714285,16.721339285714286,,16.721339285714286,9.4580625,,9.4580625,5.162348214285714,,5.162348214285714,75.93392857142858,,75.93392857142858,1.4989761288506351,,1.4989761288506351,6.299066383352638,,6.299066383352638,0.0072697410714285,,0.0072697410714285,14.174678571428572,,14.174678571428572,95.23014285714284,,95.23014285714284
usa_11,2016,10,2016-03-11,SoB,10.236285714285714,,10.236285714285714,13.840517857142856,,13.840517857142856,7.021901785714286,,7.021901785714286,6.0341875,,6.0341875,79.827125,,79.827125,1.2936434896774531,,1.2936434896774531,6.328262454185084,,6.328262454185084,0.0066298392857142,,0.0066298392857142,13.96,,13.96,95.10308035714286,,95.10308035714286
usa_11,2016,11,2016-03-18,SoB,12.550455357142855,,12.550455357142855,17.140651785714287,,17.140651785714287,8.726080357142857,,8.726080357142857,0.5026607142857142,,0.5026607142857142,72.8120625,,72.8120625,1.4809380224149211,,1.4809380224149211,7.158180340212937,,7.158180340212937,0.0068348482142856,,0.0068348482142856,19.27125,,19.27125,95.34575892857144,,95.34575892857144
usa_11,2016,12,2016-03-25,MoB,11.56482142857143,,11.56482142857143,15.8944375,,15.8944375,7.870848214285713,,7.870848214285713,0.4222321428571428,,0.4222321428571428,72.53638392857144,,72.53638392857144,1.3935489619238746,,1.3935489619238746,7.82112905967727,,7.82112905967727,0.0064482767857142,,0.0064482767857142,20.90042857142857,,20.90042857142857,95.51033928571428,,95.51033928571428
usa_11,2016,13,2016-04-01,MoB,10.974946428571428,,10.974946428571428,15.234089285714283,,15.234089285714283,7.166553571428571,,7.166553571428571,0.1658482142857142,,0.1658482142857142,71.76017857142857,,71.76017857142857,1.349508725493663,,1.349508725493663,7.384642907027397,,7.384642907027397,0.0061002767857142,,0.0061002767857142,21.72275,,21.72275,95.29084821428572,,95.29084821428572
usa_11,2016,14,2016-04-08,MoB,14.049401785714286,,14.049401785714286,18.171464285714286,,18.171464285714286,10.567758928571427,,10.567758928571427,1.9138392857142856,,1.9138392857142856,73.36604464285713,,73.36604464285713,1.6298149719504624,,1.6298149719504624,7.091413240639342,,7.091413240639342,0.0074569107142856,,0.0074569107142856,18.426214285714288,,18.426214285714288,95.23125892857142,,95.23125892857142
usa_11,2016,15,2016-04-15,PoB,12.802535714285714,,12.802535714285714,17.318017857142856,,17.318017857142856,8.81280357142857,,8.81280357142857,0.1590803571428571,,0.1590803571428571,69.52492857142857,,69.52492857142857,1.5086734299101634,,1.5086734299101634,8.220483933095364,,8.220483933095364,0.0065659732142856,,0.0065659732142856,24.013392857142858,,24.013392857142858,95.48027678571428,,95.48027678571428
usa_11,2016,16,2016-04-22,LPoB,14.535875,,14.535875,19.172776785714284,,19.172776785714284,10.340053571428571,,10.340053571428571,0.9588839285714286,,0.9588839285714286,65.94754464285714,,65.94754464285714,1.6939430507583997,,1.6939430507583997,8.503319151327542,,8.503319151327542,0.0068225714285713,,0.0068225714285713,24.15139285714286,,24.15139285714286,95.14640178571427,,95.14640178571427
usa_11,2016,17,2016-04-29,LPoB,11.769258928571428,,11.769258928571428,16.0691875,,16.0691875,7.885625,,7.885625,0.5258571428571429,,0.5258571428571429,71.36486607142857,,71.36486607142857,1.4154564204226987,,1.4154564204226987,8.461220190066227,,8.461220190066227,0.0063567767857142,,0.0063567767857142,24.102464285714284,,24.102464285714284,95.00698214285714,,95.00698214285714
usa_11,2016,18,2016-05-06,EoB,13.7241875,,13.7241875,17.507160714285714,,17.507160714285714,10.392178571428571,,10.392178571428571,1.0874196428571428,,1.0874196428571428,74.84932142857143,,74.84932142857143,1.5955954958394911,,1.5955954958394911,6.8058919206221855,,6.8058919206221855,0.0074606874999999,,0.0074606874999999,17.621535714285713,,17.621535714285713,94.93783928571428,,94.93783928571428
usa_11,2016,19,2016-05-13,EoB,15.445892857142857,,15.445892857142857,20.56886607142857,,20.56886607142857,10.821491071428571,,10.821491071428571,0.0335535714285713,,0.0335535714285713,68.24691071428572,,68.24691071428572,1.7894043649729998,,1.7894043649729998,8.970113740879624,,8.970113740879624,0.0072946160714285,,0.0072946160714285,24.495392857142857,,24.495392857142857,95.18611607142856,,95.18611607142856
usa_11,2016,20,2016-05-20,EoB,14.208348214285715,,14.208348214285715,18.72479464285714,,18.72479464285714,9.816169642857144,,9.816169642857144,0.1578928571428571,,0.1578928571428571,67.46804464285715,,67.46804464285715,1.666334022134281,,1.666334022134281,9.346880152799413,,9.346880152799413,0.0068137232142856,,0.0068137232142856,26.18167857142857,,26.18167857142857,95.02474107142856,,95.02474107142856
usa_11,2016,21,2016-05-27,EoB,14.798133928571428,,14.798133928571428,19.26030357142857,,19.26030357142857,10.504866071428571,,10.504866071428571,0.4064107142857143,,0.4064107142857143,69.94646428571428,,69.94646428571428,1.722152848080111,,1.722152848080111,9.068753587796223,,9.068753587796223,0.0072970624999999,,0.0072970624999999,24.77867857142857,,24.77867857142857,95.11625,,95.11625
usa_11,2016,22,2016-06-03,NoBloom,19.679160714285715,,19.679160714285715,25.266,,25.266,14.218946428571428,,14.218946428571428,0.0818392857142856,,0.0818392857142856,58.98694642857144,,58.98694642857144,2.4026681558516287,,2.4026681558516287,10.12399489754927,,10.12399489754927,0.0073636874999999,,0.0073636874999999,25.91325,,25.91325,95.07510714285716,,95.07510714285716
usa_11,2016,23,2016-06-10,NoBloom,18.323973214285715,,18.323973214285715,23.35247321428572,,23.35247321428572,13.860669642857143,,13.860669642857143,0.3527410714285713,,0.3527410714285713,62.21534821428571,,62.21534821428571,2.1788728952796346,,2.1788728952796346,10.04800043739874,,10.04800043739874,0.0075805178571428,,0.0075805178571428,24.49528571428572,,24.49528571428572,95.00941964285714,,95.00941964285714
usa_11,2016,24,2016-06-17,NoBloom,16.86595535714286,,16.86595535714286,22.138732142857144,,22.138732142857144,11.706589285714283,,11.706589285714283,0.2324732142857142,,0.2324732142857142,61.820375,,61.820375,1.978767047586016,,1.978767047586016,10.447643531018487,,10.447643531018487,0.0069575624999999,,0.0069575624999999,28.942607142857145,,28.942607142857145,95.37930357142857,,95.37930357142857
usa_11,2016,25,2016-06-24,NoBloom,21.0074375,,21.0074375,26.99894642857143,,26.99894642857143,15.336669642857142,,15.336669642857142,0.0011785714285714,,0.0011785714285714,51.620580357142856,,51.620580357142856,2.629336742749192,,2.629336742749192,12.351964552488935,,12.351964552488935,0.0065922767857142,,0.0065922767857142,30.71539285714286,,30.71539285714286,95.30059821428571,,95.30059821428571
usa_11,2016,26,2016-07-01,NoBloom,21.288464285714287,,21.288464285714287,26.85034821428572,,26.85034821428572,16.17758035714286,,16.17758035714286,0.0782946428571428,,0.0782946428571428,56.26611607142858,,56.26611607142858,2.703408822017872,,2.703408822017872,11.02588613610152,,11.02588613610152,0.0075067589285713,,0.0075067589285713,26.08378571428572,,26.08378571428572,95.16719642857144,,95.16719642857144
usa_11,2017,5,2017-02-03,NoBloom,9.9640625,,9.9640625,13.128633928571428,,13.128633928571428,7.383205357142858,,7.383205357142858,3.185598214285714,,3.185598214285714,81.11553571428571,,81.11553571428571,1.263797868051426,,1.263797868051426,5.176154432133753,,5.176154432133753,0.0067427678571428,,0.0067427678571428,10.387071428571428,,10.387071428571428,95.23341964285714,,95.23341964285714
usa_11,2017,6,2017-02-10,NoBloom,10.605285714285714,,10.605285714285714,13.325098214285712,,13.325098214285712,8.410821428571428,,8.410821428571428,8.879544642857143,,8.879544642857143,87.34633035714286,,87.34633035714286,1.3226657290374495,,1.3226657290374495,5.4416719015029,,5.4416719015029,0.0075259107142856,,0.0075259107142856,8.754214285714285,,8.754214285714285,95.27985714285714,,95.27985714285714
usa_11,2017,7,2017-02-17,NoBloom,9.972883928571427,,9.972883928571427,13.233848214285716,,13.233848214285716,7.134035714285714,,7.134035714285714,6.108053571428572,,6.108053571428572,80.75109821428572,,80.75109821428572,1.2676644074081085,,1.2676644074081085,5.560728262815431,,5.560728262815431,0.0066921160714285,,0.0066921160714285,10.860678571428572,,10.860678571428572,94.71096428571428,,94.71096428571428
usa_11,2017,8,2017-02-24,NoBloom,6.978857142857143,,6.978857142857143,10.153982142857142,,10.153982142857142,4.126232142857143,,4.126232142857143,3.941696428571429,,3.941696428571429,78.8826875,,78.8826875,1.059865754187947,,1.059865754187947,5.4531245156044,,5.4531245156044,0.0054002589285713,,0.0054002589285713,13.653785714285714,,13.653785714285714,95.4264375,,95.4264375
usa_11,2017,9,2017-03-03,SoB,7.907616071428572,,7.907616071428572,11.863535714285714,,11.863535714285714,4.449348214285714,,4.449348214285714,1.1782857142857144,,1.1782857142857144,73.8500625,,73.8500625,1.1144100191378623,,1.1144100191378623,6.087056750632727,,6.087056750632727,0.005286232142857,,0.005286232142857,17.233785714285712,,17.233785714285712,95.42383035714286,,95.42383035714286
usa_11,2017,10,2017-03-10,SoB,10.969303571428572,,10.969303571428572,15.254098214285714,,15.254098214285714,7.306696428571428,,7.306696428571428,0.2526785714285714,,0.2526785714285714,76.9565357142857,,76.9565357142857,1.3536686173776038,,1.3536686173776038,6.568442894157248,,6.568442894157248,0.006679857142857,,0.006679857142857,18.00117857142857,,18.00117857142857,95.75333035714286,,95.75333035714286
usa_11,2017,11,2017-03-17,SoB,13.847303571428572,,13.847303571428572,18.08583928571429,,18.08583928571429,10.320116071428572,,10.320116071428572,0.1136785714285714,,0.1136785714285714,74.62904464285714,,74.62904464285714,1.6103912079327318,,1.6103912079327318,6.575018504554933,,6.575018504554933,0.0075526607142856,,0.0075526607142856,17.762642857142858,,17.762642857142858,95.45136607142857,,95.45136607142857
usa_11,2017,12,2017-03-24,SoB / Superbloom,10.947303571428572,,10.947303571428572,14.225303571428572,,14.225303571428572,8.056276785714285,,8.056276785714285,4.049214285714286,,4.049214285714286,80.64166964285714,,80.64166964285714,1.3381248672049482,,1.3381248672049482,6.609049677901193,,6.609049677901193,0.0069522232142856,,0.0069522232142856,16.276249999999997,,16.276249999999997,95.35058035714286,,95.35058035714286
usa_11,2017,13,2017-03-31,MoB,11.299357142857144,,11.299357142857144,15.61183035714286,,15.61183035714286,7.376839285714285,,7.376839285714285,0.2473124999999999,,0.2473124999999999,74.51554464285714,,74.51554464285714,1.3745078238513042,,1.3745078238513042,8.182166505056843,,8.182166505056843,0.0065475714285713,,0.0065475714285713,22.89992857142857,,22.89992857142857,95.39357142857143,,95.39357142857143
usa_11,2017,14,2017-04-07,MoB,11.393303571428572,,11.393303571428572,15.24275,,15.24275,7.687482142857142,,7.687482142857142,3.2830357142857145,,3.2830357142857145,72.42926785714286,,72.42926785714286,1.38468829265926,,1.38468829265926,7.234903891168098,,7.234903891168098,0.0063818660714285,,0.0063818660714285,19.872107142857143,,19.872107142857143,95.15489285714288,,95.15489285714288
usa_11,2017,15,2017-04-14,PoB,11.448285714285714,,11.448285714285714,15.671928571428571,,15.671928571428571,7.526866071428572,,7.526866071428572,1.4773482142857142,,1.4773482142857142,72.56608035714285,,72.56608035714285,1.3800128660782338,,1.3800128660782338,7.482260422342928,,7.482260422342928,0.0063580624999999,,0.0063580624999999,21.42678571428572,,21.42678571428572,95.25107142857142,,95.25107142857142
usa_11,2017,16,2017-04-21,LPoB,12.999464285714286,,12.999464285714286,17.200830357142856,,17.200830357142856,9.326366071428572,,9.326366071428572,1.4567589285714286,,1.4567589285714286,75.53833035714285,,75.53833035714285,1.5223368246448787,,1.5223368246448787,8.006865442914798,,8.006865442914798,0.0072369910714285,,0.0072369910714285,23.083642857142856,,23.083642857142856,95.42895535714284,,95.42895535714284
usa_11,2017,17,2017-04-28,LPoB,12.942544642857143,,12.942544642857143,17.268482142857145,,17.268482142857145,8.966267857142856,,8.966267857142856,0.1419107142857142,,0.1419107142857142,72.03468749999999,,72.03468749999999,1.521358797303144,,1.521358797303144,8.921335690576388,,8.921335690576388,0.0068923124999999,,0.0068923124999999,24.64407142857143,,24.64407142857143,95.29757142857144,,95.29757142857144
usa_11,2017,18,2017-05-05,EoB,15.228553571428572,,15.228553571428572,19.700839285714288,,19.700839285714288,11.107598214285714,,11.107598214285714,0.4756696428571428,,0.4756696428571428,71.11627678571429,,71.11627678571429,1.7925420935206962,,1.7925420935206962,9.071349180049197,,9.071349180049197,0.0077604285714285,,0.0077604285714285,24.002892857142857,,24.002892857142857,94.97161607142856,,94.97161607142856
usa_11,2017,19,2017-05-12,EoB,13.220392857142858,,13.220392857142858,17.898508928571427,,17.898508928571427,8.914758928571429,,8.914758928571429,0.0984553571428571,,0.0984553571428571,70.84360714285714,,70.84360714285714,1.5450157763507186,,1.5450157763507186,8.860767430597484,,8.860767430597484,0.0068220892857142,,0.0068220892857142,26.199321428571427,,26.199321428571427,95.14021428571428,,95.14021428571428
usa_11,2017,20,2017-05-19,EoB,14.138705357142856,,14.138705357142856,18.8055625,,18.8055625,9.731598214285714,,9.731598214285714,0.1795267857142856,,0.1795267857142856,68.68069642857144,,68.68069642857144,1.6719677691608914,,1.6719677691608914,9.134633054130758,,9.134633054130758,0.0068263660714285,,0.0068263660714285,26.216535714285715,,26.216535714285715,95.09440178571428,,95.09440178571428
usa_11,2017,21,2017-05-26,EoB,16.35825,,16.35825,21.36436607142857,,21.36436607142857,11.606419642857144,,11.606419642857144,0.0905357142857142,,0.0905357142857142,66.53705357142857,,66.53705357142857,1.920283363990336,,1.920283363990336,8.763019370228879,,8.763019370228879,0.0073629999999999,,0.0073629999999999,23.40792857142857,,23.40792857142857,95.04382142857142,,95.04382142857142
usa_11,2017,22,2017-06-02,NoBloom,17.09574107142857,,17.09574107142857,22.034303571428573,,22.034303571428573,12.582125,,12.582125,0.1741696428571428,,0.1741696428571428,66.36381250000001,,66.36381250000001,2.011952398062085,,2.011952398062085,10.061425617805629,,10.061425617805629,0.0075876696428571,,0.0075876696428571,25.84582142857143,,25.84582142857143,95.02250892857144,,95.02250892857144
usa_11,2017,23,2017-06-09,NoBloom,16.01082142857143,,16.01082142857143,20.854482142857144,,20.854482142857144,11.501696428571428,,11.501696428571428,0.3127589285714285,,0.3127589285714285,65.05263392857142,,65.05263392857142,1.878003338496241,,1.878003338496241,9.880747319613135,,9.880747319613135,0.0070137053571428,,0.0070137053571428,27.02192857142857,,27.02192857142857,94.9974375,,94.9974375
usa_11,2017,24,2017-06-16,NoBloom,18.60583928571429,,18.60583928571429,24.072321428571428,,24.072321428571428,13.091535714285715,,13.091535714285715,0.0618839285714285,,0.0618839285714285,62.70519642857143,,62.70519642857143,2.278601487244873,,2.278601487244873,11.113149680310237,,11.113149680310237,0.0078291964285713,,0.0078291964285713,29.79803571428572,,29.79803571428572,95.16816964285714,,95.16816964285714
usa_11,2017,25,2017-06-23,NoBloom,22.34582142857143,,22.34582142857143,27.795375,,27.795375,17.28141964285714,,17.28141964285714,0.0351607142857142,,0.0351607142857142,59.530053571428574,,59.530053571428574,2.9136905536745354,,2.9136905536745354,11.049538463358942,,11.049538463358942,0.0086680178571428,,0.0086680178571428,25.98014285714286,,25.98014285714286,94.90686607142857,,94.90686607142857
usa_11,2017,26,2017-06-30,NoBloom,19.672589285714288,,19.672589285714288,25.402776785714288,,25.402776785714288,14.3654375,,14.3654375,0.0189464285714285,,0.0189464285714285,57.7416875,,57.7416875,2.3952361813622858,,2.3952361813622858,11.167871515300472,,11.167871515300472,0.0071267857142856,,0.0071267857142856,26.93125,,26.93125,95.11752678571428,,95.11752678571428
usa_11,2018,5,2018-02-02,NoBloom,12.972437500000002,,12.972437500000002,18.0370625,,18.0370625,9.552758928571428,,9.552758928571428,0.0141249999999999,,0.0141249999999999,66.3541875,,66.3541875,1.5180729892974902,,1.5180729892974902,5.721376908474166,,5.721376908474166,0.0064327857142856,,0.0064327857142856,12.741178571428572,,12.741178571428572,95.57575892857145,,95.57575892857145
usa_11,2018,6,2018-02-09,NoBloom,12.374339285714289,,12.374339285714289,17.529383928571427,,17.529383928571427,8.631241071428573,,8.631241071428573,0.0066785714285714,,0.0066785714285714,64.4654375,,64.4654375,1.4727789615664677,,1.4727789615664677,6.214504110682772,,6.214504110682772,0.0061144999999999,,0.0061144999999999,14.654,,14.654,95.36711607142855,,95.36711607142855
usa_11,2018,7,2018-02-16,NoBloom,8.916089285714285,,8.916089285714285,13.473401785714284,,13.473401785714284,5.406169642857143,,5.406169642857143,0.0917946428571428,,0.0917946428571428,64.27828571428572,,64.27828571428572,1.1859768206438868,,1.1859768206438868,6.140408607455984,,6.140408607455984,0.004900732142857,,0.004900732142857,15.42032142857143,,15.42032142857143,95.42374107142857,,95.42374107142857
usa_11,2018,8,2018-02-23,NoBloom,5.160571428571428,,5.160571428571428,9.141651785714284,,9.141651785714284,1.8435178571428568,,1.8435178571428568,0.2683214285714285,,0.2683214285714285,63.78161607142857,,63.78161607142857,0.9398562279307692,,0.9398562279307692,5.527473722309795,,5.527473722309795,0.0038788839285713,,0.0038788839285713,15.781142857142855,,15.781142857142855,95.68625,,95.68625
